Rank,Player,ATT,RushYDS,Y/A,LG,20+,RushTD,REC,TGT,RecYDS,Y/R,RecTD,FL,G,FPTS,FPTS/G,ROST,Season,Week
23,Doug Martin (FA),18,61,3.4,17,0,1,2,2,6,3,0,1,1,12.7,12.7,0.0%,2018,13
24,Lamar Miller (FA),19,103,5.4,32,1,0,1,1,12,12,0,0,1,12.5,12.5,0.0%,2018,13
25,Derrick Henry (TEN),10,40,4,12,0,1,2,2,5,2.5,0,0,1,12.5,12.5,99.9%,2018,13
26,Rashaad Penny (SEA),7,65,9.3,20,1,1,0,0,0,0,0,0,1,12.5,12.5,89.0%,2018,13
27,Kenyan Drake (LV),7,31,4.4,20,1,0,2,4,13,6.5,1,0,1,12.4,12.4,6.4%,2018,13
28,Spencer Ware (FA),14,47,3.4,17,0,1,1,1,5,5,0,0,1,12.2,12.2,0.0%,2018,13
29,Jaylen Samuels (FA),2,5,2.5,4,0,0,3,3,20,6.7,1,0,1,11.5,11.5,0.0%,2018,13
30,Joe Mixon (CIN),12,82,6.8,23,1,0,2,2,13,6.5,0,0,1,11.5,11.5,99.9%,2018,13
31,Giovani Bernard (TB),5,14,2.8,4,0,0,6,8,32,5.3,0,0,1,10.6,10.6,0.9%,2018,13
32,Ty Montgomery (NE),3,13,4.3,7,0,0,5,7,42,8.4,0,0,1,10.5,10.5,0.1%,2018,13
33,Corey Clement (BAL),5,27,5.4,11,0,0,3,3,47,15.7,0,0,1,10.4,10.4,0.0%,2018,13
34,LeSean McCoy (FA),15,52,3.5,18,0,0,4,4,12,3,0,0,1,10.4,10.4,2.0%,2018,13
35,Austin Ekeler (LAC),13,21,1.6,7,0,0,5,8,22,4.4,0,0,1,9.3,9.3,99.9%,2018,13
36,Jordan Howard (FA),16,76,4.8,25,2,0,1,1,4,4,0,0,1,9,9,0.1%,2018,13
37,Theo Riddick (FA),8,32,4,11,0,0,3,4,26,8.7,0,0,1,8.8,8.8,0.0%,2018,13
38,Matt Breida (NYG),5,6,1.2,3,0,0,3,3,51,17,0,0,1,8.7,8.7,1.7%,2018,13
39,Peyton Barber (FA),16,45,2.8,17,0,1,0,1,0,0,0,1,1,8.5,8.5,1.0%,2018,13
40,Josh Adams (FA),20,85,4.3,18,0,0,0,0,0,0,0,0,1,8.5,8.5,0.0%,2018,13
41,David Johnson (FA),20,69,3.5,13,0,0,1,2,3,3,0,0,1,8.2,8.2,0.7%,2018,13
42,Gus Edwards (BAL),21,82,3.9,9,0,0,0,0,0,0,0,0,1,8.2,8.2,26.9%,2018,13
43,Darren Sproles (FA),4,22,5.5,14,0,1,0,0,0,0,0,0,1,8.2,8.2,0.1%,2018,13
44,Sony Michel (MIA),17,63,3.7,8,0,0,1,1,7,7,0,0,1,8,8,13.6%,2018,13
45,Dontrell Hilliard (TEN),0,0,0,0,0,0,4,4,40,10,0,0,1,8,8,1.7%,2018,13
46,Jamaal Williams (DET),7,13,1.9,4,0,0,4,4,14,3.5,0,0,1,6.7,6.7,24.3%,2018,13
47,Damien Williams (ATL),5,38,7.6,17,0,0,2,2,7,3.5,0,0,1,6.5,6.5,2.0%,2018,13
48,Devontae Booker (FA),1,4,4,4,0,0,2,2,38,19,0,0,1,6.2,6.2,0.6%,2018,13
49,Rex Burkhead (HOU),7,20,2.9,10,0,0,2,2,21,10.5,0,0,1,6.1,6.1,3.0%,2018,13
50,LeGarrette Blount (FA),16,61,3.8,24,1,0,0,1,0,0,0,0,1,6.1,6.1,0.1%,2018,13
51,Dion Lewis (FA),6,36,6,11,0,0,2,3,-2,-1,0,0,1,5.4,5.4,2.0%,2018,13
52,Alfred Blue (FA),13,54,4.2,17,0,0,0,0,0,0,0,0,1,5.4,5.4,0.0%,2018,13
53,Kenneth Dixon (FA),8,37,4.6,13,0,0,1,1,6,6,0,0,1,5.3,5.3,0.1%,2018,13
54,Chris Thompson (FA),3,3,1,7,0,0,3,5,18,6,0,0,1,5.1,5.1,0.0%,2018,13
55,Kyle Juszczyk (SF),0,0,0,0,0,0,3,3,20,6.7,0,0,1,5,5,0.8%,2018,13
56,Mark Ingram II (NO),7,27,3.9,13,0,0,2,3,1,0.5,0,0,1,4.8,4.8,23.9%,2018,13
57,Patrick DiMarco (FA),0,0,0,0,0,0,1,1,38,38,0,0,1,4.8,4.8,0.0%,2018,13
58,Taquan Mizzell (NYG),3,7,2.3,4,0,0,2,2,16,8,0,0,1,4.3,4.3,0.0%,2018,13
59,Marlon Mack (HOU),8,27,3.4,7,0,0,1,1,6,6,0,0,1,4.3,4.3,56.5%,2018,13
60,Frank Gore (FA),8,21,2.6,8,0,0,1,1,10,10,0,0,1,4.1,4.1,12.1%,2018,13
61,Trenton Cannon (TEN),4,18,4.5,8,0,0,1,1,7,7,0,0,1,3.5,3.5,0.1%,2018,13
62,Latavius Murray (FA),4,11,2.8,5,0,0,2,2,3,1.5,0,0,1,3.4,3.4,0.6%,2018,13
63,Duke Johnson Jr. (BUF),0,0,0,0,0,0,2,3,12,6,0,0,1,3.2,3.2,0.8%,2018,13
64,Ito Smith (FA),7,22,3.1,11,0,0,1,1,0,0,0,0,1,3.2,3.2,0.0%,2018,13
65,C.J. Ham (MIN),0,0,0,0,0,0,2,2,11,5.5,0,0,1,3.1,3.1,0.1%,2018,13
66,Royce Freeman (HOU),12,48,4,10,0,0,0,0,0,0,0,1,1,2.8,2.8,0.2%,2018,13
67,Carlos Hyde (FA),13,36,2.8,8,0,0,1,1,1,1,0,1,1,2.7,2.7,0.1%,2018,13
68,Elijah McGuire (FA),6,19,3.2,7,0,0,1,2,-4,-4,0,0,1,2.5,2.5,0.0%,2018,13
69,Wayne Gallman Jr. (FA),5,16,3.2,9,0,0,1,2,-2,-2,0,0,1,2.4,2.4,0.0%,2018,13
70,Tevin Coleman (NYJ),6,8,1.3,8,0,0,1,3,3,3,0,0,1,2.1,2.1,0.7%,2018,13
71,Andy Janovich (HOU),0,0,0,0,0,0,1,2,7,7,0,0,1,1.7,1.7,0.0%,2018,13
72,Mike Davis (BAL),4,10,2.5,7,0,0,0,0,0,0,0,0,1,1,1,2.6%,2018,13
73,Mark Walton (FA),1,10,10,10,0,0,0,0,0,0,0,0,1,1,1,2.0%,2018,13
74,Brandon Bolden (LV),1,10,10,10,0,0,0,0,0,0,0,0,1,1,1,0.6%,2018,13
75,Jordan Wilkins (TEN),0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0.0%,2018,13
76,Malcolm Brown (NO),2,8,4,7,0,0,0,0,0,0,0,0,1,0.8,0.8,0.1%,2018,13
77,Marcus Murphy (FA),1,7,7,7,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%,2018,13
78,Zach Zenner (FA),1,7,7,7,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%,2018,13
79,T.J. Logan (FA),1,5,5,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2018,13
80,Chris Ivory (FA),6,4,0.7,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2018,13
81,Kalen Ballage (FA),4,3,0.8,8,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2018,13
82,Rod Smith (FA),3,2,0.7,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2018,13
83,Ronald Jones II (KC),4,2,0.5,3,0,0,0,0,0,0,0,0,1,0.2,0.2,64.8%,2018,13
84,Anthony Sherman (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
85,Jacquizz Rodgers (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
86,Cordarrelle Patterson (ATL),1,6,6,6,0,0,2,2,53,26.5,0,0,1,0,0,91.2%,2018,13
87,Kenjon Barner (TB),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
88,Jamize Olawale (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
89,Elijhaa Penny (FA),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0%,2018,13
90,J.D. McKissic (WAS),0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,42.9%,2018,13
91,Danny Vitale (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
92,Dwayne Washington (NO),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,13
93,Derek Watt (PIT),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,13
94,Wendell Smallwood (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
95,Jason Cabinda (DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
96,Godwin Igwebuike (DET),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,13
97,Darrel Williams (ARI),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.5%,2018,13
98,Detrez Newsome (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
99,Buddy Howell (LAR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
100,David Williams (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
101,Ricky Ortiz (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
102,Alex Armah Jr. (WAS),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
103,Matt Dayes (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
104,Kapri Bibbs (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,13
105,Ryan Hewitt (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
106,Derrick Coleman (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,13
107,Zach Line (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
108,Tommy Bohanon (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
109,Keith Smith (ATL),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
110,Michael Burton (KC),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
111,Javorius Allen (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1%,2018,13
112,Roosevelt Nix (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
113,Senorise Perry (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
114,Cameron Artis-Payne (FA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2018,13
115,Ameer Abdullah (LV),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7%,2018,13
116,DeAndre Washington (FA),3,7,2.3,7,0,0,0,0,0,0,0,1,1,-1.3,-1.3,11.0%,2018,13
